video,frame_idx,frame_ts_ms,saved_path,orig_w,orig_h,scale,sharpness
Данные/26_12-20/26_12-20.mp4,395,19770,ml/output/frames/26_12-20/000395.jpg,3840,2160,0.5,2210.4
Данные/26_12-20/26_12-20.mp4,400,20020,ml/output/frames/26_12-20/000400.jpg,3840,2160,0.5,2094.4
Данные/26_12-20/26_12-20.mp4,405,20270,ml/output/frames/26_12-20/000405.jpg,3840,2160,0.5,2082.0
Данные/26_12-20/26_12-20.mp4,410,20520,ml/output/frames/26_12-20/000410.jpg,3840,2160,0.5,1990.4
Данные/26_12-20/26_12-20.mp4,415,20771,ml/output/frames/26_12-20/000415.jpg,3840,2160,0.5,1820.0
Данные/26_12-20/26_12-20.mp4,420,21021,ml/output/frames/26_12-20/000420.jpg,3840,2160,0.5,1960.6
Данные/26_12-20/26_12-20.mp4,425,21271,ml/output/frames/26_12-20/000425.jpg,3840,2160,0.5,2137.0
Данные/26_12-20/26_12-20.mp4,430,21521,ml/output/frames/26_12-20/000430.jpg,3840,2160,0.5,2107.9
Данные/26_12-20/26_12-20.mp4,435,21772,ml/output/frames/26_12-20/000435.jpg,3840,2160,0.5,2531.0
Данные/26_12-20/26_12-20.mp4,440,22022,ml/output/frames/26_12-20/000440.jpg,3840,2160,0.5,3201.6
Данные/26_12-20/26_12-20.mp4,450,22522,ml/output/frames/26_12-20/000450.jpg,3840,2160,0.5,3897.8
Данные/26_12-20/26_12-20.mp4,465,23273,ml/output/frames/26_12-20/000465.jpg,3840,2160,0.5,4889.2
Данные/26_12-20/26_12-20.mp4,485,24274,ml/output/frames/26_12-20/000485.jpg,3840,2160,0.5,4720.1
Данные/26_12-20/26_12-20.mp4,490,24524,ml/output/frames/26_12-20/000490.jpg,3840,2160,0.5,3300.7
Данные/26_12-20/26_12-20.mp4,495,24775,ml/output/frames/26_12-20/000495.jpg,3840,2160,0.5,1538.1
Данные/26_12-20/26_12-20.mp4,500,25025,ml/output/frames/26_12-20/000500.jpg,3840,2160,0.5,1493.4
Данные/26_12-20/26_12-20.mp4,505,25275,ml/output/frames/26_12-20/000505.jpg,3840,2160,0.5,1915.6
Данные/26_12-20/26_12-20.mp4,510,25525,ml/output/frames/26_12-20/000510.jpg,3840,2160,0.5,2085.5
Данные/26_12-20/26_12-20.mp4,515,25776,ml/output/frames/26_12-20/000515.jpg,3840,2160,0.5,2146.4
Данные/26_12-20/26_12-20.mp4,520,26026,ml/output/frames/26_12-20/000520.jpg,3840,2160,0.5,2705.9
Данные/26_12-20/26_12-20.mp4,525,26276,ml/output/frames/26_12-20/000525.jpg,3840,2160,0.5,2241.9
Данные/26_12-20/26_12-20.mp4,530,26526,ml/output/frames/26_12-20/000530.jpg,3840,2160,0.5,2135.4
Данные/26_12-20/26_12-20.mp4,535,26777,ml/output/frames/26_12-20/000535.jpg,3840,2160,0.5,2213.4
Данные/26_12-20/26_12-20.mp4,540,27027,ml/output/frames/26_12-20/000540.jpg,3840,2160,0.5,2496.0
Данные/26_12-20/26_12-20.mp4,545,27277,ml/output/frames/26_12-20/000545.jpg,3840,2160,0.5,2061.7
Данные/26_12-20/26_12-20.mp4,550,27527,ml/output/frames/26_12-20/000550.jpg,3840,2160,0.5,1801.2
Данные/26_12-20/26_12-20.mp4,555,27778,ml/output/frames/26_12-20/000555.jpg,3840,2160,0.5,2800.1
Данные/26_12-20/26_12-20.mp4,560,28028,ml/output/frames/26_12-20/000560.jpg,3840,2160,0.5,2350.3
Данные/26_12-20/26_12-20.mp4,565,28278,ml/output/frames/26_12-20/000565.jpg,3840,2160,0.5,2322.6
Данные/26_12-20/26_12-20.mp4,570,28528,ml/output/frames/26_12-20/000570.jpg,3840,2160,0.5,2164.5
Данные/26_12-20/26_12-20.mp4,575,28779,ml/output/frames/26_12-20/000575.jpg,3840,2160,0.5,3128.2
Данные/26_12-20/26_12-20.mp4,580,29029,ml/output/frames/26_12-20/000580.jpg,3840,2160,0.5,3776.1
Данные/26_12-20/26_12-20.mp4,595,29780,ml/output/frames/26_12-20/000595.jpg,3840,2160,0.5,4947.3
Данные/26_12-20/26_12-20.mp4,625,31281,ml/output/frames/26_12-20/000625.jpg,3840,2160,0.5,3600.2
Данные/26_12-20/26_12-20.mp4,630,31531,ml/output/frames/26_12-20/000630.jpg,3840,2160,0.5,2542.4
Данные/26_12-20/26_12-20.mp4,635,31782,ml/output/frames/26_12-20/000635.jpg,3840,2160,0.5,2003.2
Данные/26_12-20/26_12-20.mp4,640,32032,ml/output/frames/26_12-20/000640.jpg,3840,2160,0.5,1229.4
Данные/26_12-20/26_12-20.mp4,645,32282,ml/output/frames/26_12-20/000645.jpg,3840,2160,0.5,2260.6
Данные/26_12-20/26_12-20.mp4,650,32532,ml/output/frames/26_12-20/000650.jpg,3840,2160,0.5,3082.1
Данные/26_12-20/26_12-20.mp4,660,33033,ml/output/frames/26_12-20/000660.jpg,3840,2160,0.5,4390.7
Данные/26_12-20/26_12-20.mp4,675,33784,ml/output/frames/26_12-20/000675.jpg,3840,2160,0.5,4185.9
Данные/26_12-20/26_12-20.mp4,680,34034,ml/output/frames/26_12-20/000680.jpg,3840,2160,0.5,3198.2
Данные/26_12-20/26_12-20.mp4,685,34284,ml/output/frames/26_12-20/000685.jpg,3840,2160,0.5,3205.9
Данные/26_12-20/26_12-20.mp4,700,35035,ml/output/frames/26_12-20/000700.jpg,3840,2160,0.5,4664.1
Данные/26_12-20/26_12-20.mp4,710,35535,ml/output/frames/26_12-20/000710.jpg,3840,2160,0.5,3524.4
Данные/26_12-20/26_12-20.mp4,715,35786,ml/output/frames/26_12-20/000715.jpg,3840,2160,0.5,2639.1
Данные/26_12-20/26_12-20.mp4,720,36036,ml/output/frames/26_12-20/000720.jpg,3840,2160,0.5,1436.4
Данные/26_12-20/26_12-20.mp4,725,36286,ml/output/frames/26_12-20/000725.jpg,3840,2160,0.5,1804.2
Данные/26_12-20/26_12-20.mp4,730,36536,ml/output/frames/26_12-20/000730.jpg,3840,2160,0.5,2109.4
Данные/26_12-20/26_12-20.mp4,735,36787,ml/output/frames/26_12-20/000735.jpg,3840,2160,0.5,2755.7
Данные/26_12-20/26_12-20.mp4,740,37037,ml/output/frames/26_12-20/000740.jpg,3840,2160,0.5,3085.0
Данные/26_12-20/26_12-20.mp4,745,37287,ml/output/frames/26_12-20/000745.jpg,3840,2160,0.5,3206.6
Данные/26_12-20/26_12-20.mp4,755,37788,ml/output/frames/26_12-20/000755.jpg,3840,2160,0.5,3802.3
Данные/26_12-20/26_12-20.mp4,770,38538,ml/output/frames/26_12-20/000770.jpg,3840,2160,0.5,2514.7
Данные/26_12-20/26_12-20.mp4,775,38789,ml/output/frames/26_12-20/000775.jpg,3840,2160,0.5,2878.4
Данные/26_12-20/26_12-20.mp4,780,39039,ml/output/frames/26_12-20/000780.jpg,3840,2160,0.5,3566.4
Данные/26_12-20/26_12-20.mp4,790,39539,ml/output/frames/26_12-20/000790.jpg,3840,2160,0.5,3391.1
Данные/26_12-20/26_12-20.mp4,795,39790,ml/output/frames/26_12-20/000795.jpg,3840,2160,0.5,2389.7
Данные/26_12-20/26_12-20.mp4,800,40040,ml/output/frames/26_12-20/000800.jpg,3840,2160,0.5,2043.2
Данные/26_12-20/26_12-20.mp4,805,40290,ml/output/frames/26_12-20/000805.jpg,3840,2160,0.5,2047.3
Данные/26_12-20/26_12-20.mp4,810,40540,ml/output/frames/26_12-20/000810.jpg,3840,2160,0.5,1956.5
Данные/26_12-20/26_12-20.mp4,815,40791,ml/output/frames/26_12-20/000815.jpg,3840,2160,0.5,2200.5
Данные/26_12-20/26_12-20.mp4,820,41041,ml/output/frames/26_12-20/000820.jpg,3840,2160,0.5,2058.5
Данные/26_12-20/26_12-20.mp4,825,41291,ml/output/frames/26_12-20/000825.jpg,3840,2160,0.5,2145.1
Данные/26_12-20/26_12-20.mp4,830,41541,ml/output/frames/26_12-20/000830.jpg,3840,2160,0.5,2325.2
Данные/26_12-20/26_12-20.mp4,835,41792,ml/output/frames/26_12-20/000835.jpg,3840,2160,0.5,2470.8
Данные/26_12-20/26_12-20.mp4,840,42042,ml/output/frames/26_12-20/000840.jpg,3840,2160,0.5,2684.8
Данные/26_12-20/26_12-20.mp4,845,42292,ml/output/frames/26_12-20/000845.jpg,3840,2160,0.5,2619.6
Данные/26_12-20/26_12-20.mp4,850,42542,ml/output/frames/26_12-20/000850.jpg,3840,2160,0.5,2706.2
Данные/26_12-20/26_12-20.mp4,855,42793,ml/output/frames/26_12-20/000855.jpg,3840,2160,0.5,3260.3
Данные/26_12-20/26_12-20.mp4,860,43043,ml/output/frames/26_12-20/000860.jpg,3840,2160,0.5,3941.5
Данные/26_12-20/26_12-20.mp4,865,43293,ml/output/frames/26_12-20/000865.jpg,3840,2160,0.5,4241.5
Данные/26_12-20/26_12-20.mp4,880,44044,ml/output/frames/26_12-20/000880.jpg,3840,2160,0.5,5627.3
Данные/26_12-20/26_12-20.mp4,900,45045,ml/output/frames/26_12-20/000900.jpg,3840,2160,0.5,1981.0
Данные/26_12-20/26_12-20.mp4,920,46046,ml/output/frames/26_12-20/000920.jpg,3840,2160,0.5,2008.9
Данные/26_12-20/26_12-20.mp4,925,46296,ml/output/frames/26_12-20/000925.jpg,3840,2160,0.5,2412.8
Данные/26_12-20/26_12-20.mp4,930,46546,ml/output/frames/26_12-20/000930.jpg,3840,2160,0.5,2384.2
Данные/26_12-20/26_12-20.mp4,935,46797,ml/output/frames/26_12-20/000935.jpg,3840,2160,0.5,2438.4
Данные/26_12-20/26_12-20.mp4,940,47047,ml/output/frames/26_12-20/000940.jpg,3840,2160,0.5,2180.2
Данные/26_12-20/26_12-20.mp4,945,47297,ml/output/frames/26_12-20/000945.jpg,3840,2160,0.5,2234.2
Данные/26_12-20/26_12-20.mp4,950,47547,ml/output/frames/26_12-20/000950.jpg,3840,2160,0.5,2382.7
Данные/26_12-20/26_12-20.mp4,955,47798,ml/output/frames/26_12-20/000955.jpg,3840,2160,0.5,2672.7
Данные/26_12-20/26_12-20.mp4,960,48048,ml/output/frames/26_12-20/000960.jpg,3840,2160,0.5,2054.8
Данные/26_12-20/26_12-20.mp4,965,48298,ml/output/frames/26_12-20/000965.jpg,3840,2160,0.5,2143.7
Данные/26_12-20/26_12-20.mp4,970,48548,ml/output/frames/26_12-20/000970.jpg,3840,2160,0.5,2152.1
Данные/26_12-20/26_12-20.mp4,975,48799,ml/output/frames/26_12-20/000975.jpg,3840,2160,0.5,2288.7
Данные/26_12-20/26_12-20.mp4,980,49049,ml/output/frames/26_12-20/000980.jpg,3840,2160,0.5,2336.6
Данные/26_12-20/26_12-20.mp4,985,49299,ml/output/frames/26_12-20/000985.jpg,3840,2160,0.5,2292.8
Данные/26_12-20/26_12-20.mp4,990,49549,ml/output/frames/26_12-20/000990.jpg,3840,2160,0.5,2345.8
Данные/26_12-20/26_12-20.mp4,995,49800,ml/output/frames/26_12-20/000995.jpg,3840,2160,0.5,2923.1
Данные/26_12-20/26_12-20.mp4,1000,50050,ml/output/frames/26_12-20/001000.jpg,3840,2160,0.5,3046.1
Данные/26_12-20/26_12-20.mp4,1005,50300,ml/output/frames/26_12-20/001005.jpg,3840,2160,0.5,3349.2
Данные/26_12-20/26_12-20.mp4,1020,51051,ml/output/frames/26_12-20/001020.jpg,3840,2160,0.5,4717.5
Данные/26_12-20/26_12-20.mp4,1055,52803,ml/output/frames/26_12-20/001055.jpg,3840,2160,0.5,4154.2
Данные/26_12-20/26_12-20.mp4,1060,53053,ml/output/frames/26_12-20/001060.jpg,3840,2160,0.5,2789.7
Данные/26_12-20/26_12-20.mp4,1065,53303,ml/output/frames/26_12-20/001065.jpg,3840,2160,0.5,2328.4
Данные/26_12-20/26_12-20.mp4,1070,53553,ml/output/frames/26_12-20/001070.jpg,3840,2160,0.5,2259.7
Данные/26_12-20/26_12-20.mp4,1075,53804,ml/output/frames/26_12-20/001075.jpg,3840,2160,0.5,2242.3
Данные/26_12-20/26_12-20.mp4,1080,54054,ml/output/frames/26_12-20/001080.jpg,3840,2160,0.5,2231.3
Данные/26_12-20/26_12-20.mp4,1085,54304,ml/output/frames/26_12-20/001085.jpg,3840,2160,0.5,2283.8
Данные/26_12-20/26_12-20.mp4,1090,54554,ml/output/frames/26_12-20/001090.jpg,3840,2160,0.5,2261.3
Данные/26_12-20/26_12-20.mp4,1095,54805,ml/output/frames/26_12-20/001095.jpg,3840,2160,0.5,2165.7
Данные/26_12-20/26_12-20.mp4,1100,55055,ml/output/frames/26_12-20/001100.jpg,3840,2160,0.5,2149.9
Данные/26_12-20/26_12-20.mp4,1105,55305,ml/output/frames/26_12-20/001105.jpg,3840,2160,0.5,2067.3
Данные/26_12-20/26_12-20.mp4,1110,55555,ml/output/frames/26_12-20/001110.jpg,3840,2160,0.5,2015.7
Данные/26_12-20/26_12-20.mp4,1115,55806,ml/output/frames/26_12-20/001115.jpg,3840,2160,0.5,1875.9
Данные/26_12-20/26_12-20.mp4,1120,56056,ml/output/frames/26_12-20/001120.jpg,3840,2160,0.5,2244.4
Данные/26_12-20/26_12-20.mp4,1125,56306,ml/output/frames/26_12-20/001125.jpg,3840,2160,0.5,1971.3
Данные/26_12-20/26_12-20.mp4,1130,56556,ml/output/frames/26_12-20/001130.jpg,3840,2160,0.5,2081.2
Данные/26_12-20/26_12-20.mp4,1135,56807,ml/output/frames/26_12-20/001135.jpg,3840,2160,0.5,1965.7
Данные/26_12-20/26_12-20.mp4,1140,57057,ml/output/frames/26_12-20/001140.jpg,3840,2160,0.5,1919.8
Данные/26_12-20/26_12-20.mp4,1145,57307,ml/output/frames/26_12-20/001145.jpg,3840,2160,0.5,2621.0
Данные/26_12-20/26_12-20.mp4,1150,57557,ml/output/frames/26_12-20/001150.jpg,3840,2160,0.5,3057.1
Данные/26_12-20/26_12-20.mp4,1155,57808,ml/output/frames/26_12-20/001155.jpg,3840,2160,0.5,3432.8
Данные/26_12-20/26_12-20.mp4,1180,59059,ml/output/frames/26_12-20/001180.jpg,3840,2160,0.5,4354.5
Данные/26_12-20/26_12-20.mp4,1195,59810,ml/output/frames/26_12-20/001195.jpg,3840,2160,0.5,2649.7
Данные/26_12-20/26_12-20.mp4,1200,60060,ml/output/frames/26_12-20/001200.jpg,3840,2160,0.5,1563.8
Данные/26_12-20/26_12-20.mp4,1205,60310,ml/output/frames/26_12-20/001205.jpg,3840,2160,0.5,1764.9
Данные/26_12-20/26_12-20.mp4,1210,60560,ml/output/frames/26_12-20/001210.jpg,3840,2160,0.5,1667.6
Данные/26_12-20/26_12-20.mp4,1215,60811,ml/output/frames/26_12-20/001215.jpg,3840,2160,0.5,1504.8
Данные/26_12-20/26_12-20.mp4,1220,61061,ml/output/frames/26_12-20/001220.jpg,3840,2160,0.5,1682.7
Данные/26_12-20/26_12-20.mp4,1225,61311,ml/output/frames/26_12-20/001225.jpg,3840,2160,0.5,1602.9
Данные/26_12-20/26_12-20.mp4,1230,61561,ml/output/frames/26_12-20/001230.jpg,3840,2160,0.5,1514.4
Данные/26_12-20/26_12-20.mp4,1235,61812,ml/output/frames/26_12-20/001235.jpg,3840,2160,0.5,1387.9
Данные/26_12-20/26_12-20.mp4,1240,62062,ml/output/frames/26_12-20/001240.jpg,3840,2160,0.5,1581.9
Данные/26_12-20/26_12-20.mp4,1245,62312,ml/output/frames/26_12-20/001245.jpg,3840,2160,0.5,1802.7
Данные/26_12-20/26_12-20.mp4,1250,62562,ml/output/frames/26_12-20/001250.jpg,3840,2160,0.5,1411.6
Данные/26_12-20/26_12-20.mp4,1255,62813,ml/output/frames/26_12-20/001255.jpg,3840,2160,0.5,1564.0
Данные/26_12-20/26_12-20.mp4,1260,63063,ml/output/frames/26_12-20/001260.jpg,3840,2160,0.5,1723.9
Данные/26_12-20/26_12-20.mp4,1265,63313,ml/output/frames/26_12-20/001265.jpg,3840,2160,0.5,1766.6
Данные/26_12-20/26_12-20.mp4,1270,63563,ml/output/frames/26_12-20/001270.jpg,3840,2160,0.5,1900.0
Данные/26_12-20/26_12-20.mp4,1275,63814,ml/output/frames/26_12-20/001275.jpg,3840,2160,0.5,1788.0
Данные/26_12-20/26_12-20.mp4,1280,64064,ml/output/frames/26_12-20/001280.jpg,3840,2160,0.5,2035.4
Данные/26_12-20/26_12-20.mp4,1285,64314,ml/output/frames/26_12-20/001285.jpg,3840,2160,0.5,2746.0
Данные/26_12-20/26_12-20.mp4,1290,64564,ml/output/frames/26_12-20/001290.jpg,3840,2160,0.5,3097.0
Данные/26_12-20/26_12-20.mp4,1300,65065,ml/output/frames/26_12-20/001300.jpg,3840,2160,0.5,3819.2
Данные/26_12-20/26_12-20.mp4,1325,66316,ml/output/frames/26_12-20/001325.jpg,3840,2160,0.5,4578.9
Данные/26_12-20/26_12-20.mp4,1335,66817,ml/output/frames/26_12-20/001335.jpg,3840,2160,0.5,4284.8
Данные/26_12-20/26_12-20.mp4,1340,67067,ml/output/frames/26_12-20/001340.jpg,3840,2160,0.5,2570.1
Данные/26_12-20/26_12-20.mp4,1345,67317,ml/output/frames/26_12-20/001345.jpg,3840,2160,0.5,1890.9
Данные/26_12-20/26_12-20.mp4,1350,67567,ml/output/frames/26_12-20/001350.jpg,3840,2160,0.5,1830.7
Данные/26_12-20/26_12-20.mp4,1355,67818,ml/output/frames/26_12-20/001355.jpg,3840,2160,0.5,1982.1
Данные/26_12-20/26_12-20.mp4,1360,68068,ml/output/frames/26_12-20/001360.jpg,3840,2160,0.5,2105.1
Данные/26_12-20/26_12-20.mp4,1365,68318,ml/output/frames/26_12-20/001365.jpg,3840,2160,0.5,2121.5
Данные/26_12-20/26_12-20.mp4,1370,68568,ml/output/frames/26_12-20/001370.jpg,3840,2160,0.5,1623.8
Данные/26_12-20/26_12-20.mp4,1375,68819,ml/output/frames/26_12-20/001375.jpg,3840,2160,0.5,1675.5
Данные/26_12-20/26_12-20.mp4,1380,69069,ml/output/frames/26_12-20/001380.jpg,3840,2160,0.5,1581.0
Данные/26_12-20/26_12-20.mp4,1385,69319,ml/output/frames/26_12-20/001385.jpg,3840,2160,0.5,1621.7
Данные/26_12-20/26_12-20.mp4,1390,69569,ml/output/frames/26_12-20/001390.jpg,3840,2160,0.5,1684.6
Данные/26_12-20/26_12-20.mp4,1395,69820,ml/output/frames/26_12-20/001395.jpg,3840,2160,0.5,1613.0
Данные/26_12-20/26_12-20.mp4,1400,70070,ml/output/frames/26_12-20/001400.jpg,3840,2160,0.5,1719.9
Данные/26_12-20/26_12-20.mp4,1405,70320,ml/output/frames/26_12-20/001405.jpg,3840,2160,0.5,1647.4
Данные/26_12-20/26_12-20.mp4,1410,70570,ml/output/frames/26_12-20/001410.jpg,3840,2160,0.5,1812.9
Данные/26_12-20/26_12-20.mp4,1415,70821,ml/output/frames/26_12-20/001415.jpg,3840,2160,0.5,2498.1
Данные/26_12-20/26_12-20.mp4,1420,71071,ml/output/frames/26_12-20/001420.jpg,3840,2160,0.5,2790.1
Данные/26_12-20/26_12-20.mp4,1425,71321,ml/output/frames/26_12-20/001425.jpg,3840,2160,0.5,2887.0
Данные/26_12-20/26_12-20.mp4,1435,71822,ml/output/frames/26_12-20/001435.jpg,3840,2160,0.5,3928.5
Данные/26_12-20/26_12-20.mp4,1450,72572,ml/output/frames/26_12-20/001450.jpg,3840,2160,0.5,4735.6
Данные/26_12-20/26_12-20.mp4,1460,73073,ml/output/frames/26_12-20/001460.jpg,3840,2160,0.5,3831.3
Данные/26_12-20/26_12-20.mp4,1465,73323,ml/output/frames/26_12-20/001465.jpg,3840,2160,0.5,2573.8
Данные/26_12-20/26_12-20.mp4,1470,73573,ml/output/frames/26_12-20/001470.jpg,3840,2160,0.5,1868.0
Данные/26_12-20/26_12-20.mp4,1475,73824,ml/output/frames/26_12-20/001475.jpg,3840,2160,0.5,1851.5
Данные/26_12-20/26_12-20.mp4,1480,74074,ml/output/frames/26_12-20/001480.jpg,3840,2160,0.5,1872.3
Данные/26_12-20/26_12-20.mp4,1485,74324,ml/output/frames/26_12-20/001485.jpg,3840,2160,0.5,1785.5
Данные/26_12-20/26_12-20.mp4,1490,74574,ml/output/frames/26_12-20/001490.jpg,3840,2160,0.5,1721.2
Данные/26_12-20/26_12-20.mp4,1495,74825,ml/output/frames/26_12-20/001495.jpg,3840,2160,0.5,1786.5
Данные/26_12-20/26_12-20.mp4,1500,75075,ml/output/frames/26_12-20/001500.jpg,3840,2160,0.5,1770.6
Данные/26_12-20/26_12-20.mp4,1505,75325,ml/output/frames/26_12-20/001505.jpg,3840,2160,0.5,1679.2
Данные/26_12-20/26_12-20.mp4,1510,75575,ml/output/frames/26_12-20/001510.jpg,3840,2160,0.5,1607.2
Данные/26_12-20/26_12-20.mp4,1515,75826,ml/output/frames/26_12-20/001515.jpg,3840,2160,0.5,1620.1
Данные/26_12-20/26_12-20.mp4,1520,76076,ml/output/frames/26_12-20/001520.jpg,3840,2160,0.5,1675.9
Данные/26_12-20/26_12-20.mp4,1525,76326,ml/output/frames/26_12-20/001525.jpg,3840,2160,0.5,1807.7
Данные/26_12-20/26_12-20.mp4,1530,76576,ml/output/frames/26_12-20/001530.jpg,3840,2160,0.5,1564.1
Данные/26_12-20/26_12-20.mp4,1535,76827,ml/output/frames/26_12-20/001535.jpg,3840,2160,0.5,1905.4
Данные/26_12-20/26_12-20.mp4,1540,77077,ml/output/frames/26_12-20/001540.jpg,3840,2160,0.5,3188.9
Данные/26_12-20/26_12-20.mp4,1545,77327,ml/output/frames/26_12-20/001545.jpg,3840,2160,0.5,3389.7
Данные/26_12-20/26_12-20.mp4,1560,78078,ml/output/frames/26_12-20/001560.jpg,3840,2160,0.5,4401.1
Данные/26_12-20/26_12-20.mp4,1570,78578,ml/output/frames/26_12-20/001570.jpg,3840,2160,0.5,3490.5
Данные/26_12-20/26_12-20.mp4,1575,78829,ml/output/frames/26_12-20/001575.jpg,3840,2160,0.5,2705.6
Данные/26_12-20/26_12-20.mp4,1580,79079,ml/output/frames/26_12-20/001580.jpg,3840,2160,0.5,2155.8
Данные/26_12-20/26_12-20.mp4,1585,79329,ml/output/frames/26_12-20/001585.jpg,3840,2160,0.5,1947.3
Данные/26_12-20/26_12-20.mp4,1590,79579,ml/output/frames/26_12-20/001590.jpg,3840,2160,0.5,1983.6
Данные/26_12-20/26_12-20.mp4,1595,79830,ml/output/frames/26_12-20/001595.jpg,3840,2160,0.5,1857.9
Данные/26_12-20/26_12-20.mp4,1600,80080,ml/output/frames/26_12-20/001600.jpg,3840,2160,0.5,1769.5
Данные/26_12-20/26_12-20.mp4,1605,80330,ml/output/frames/26_12-20/001605.jpg,3840,2160,0.5,1585.3
Данные/26_12-20/26_12-20.mp4,1610,80580,ml/output/frames/26_12-20/001610.jpg,3840,2160,0.5,1749.4
Данные/26_12-20/26_12-20.mp4,1615,80831,ml/output/frames/26_12-20/001615.jpg,3840,2160,0.5,1844.2
Данные/26_12-20/26_12-20.mp4,1620,81081,ml/output/frames/26_12-20/001620.jpg,3840,2160,0.5,1876.2
Данные/26_12-20/26_12-20.mp4,1625,81331,ml/output/frames/26_12-20/001625.jpg,3840,2160,0.5,1958.6
Данные/26_12-20/26_12-20.mp4,1630,81581,ml/output/frames/26_12-20/001630.jpg,3840,2160,0.5,1842.8
Данные/26_12-20/26_12-20.mp4,1635,81832,ml/output/frames/26_12-20/001635.jpg,3840,2160,0.5,1683.2
Данные/26_12-20/26_12-20.mp4,1640,82082,ml/output/frames/26_12-20/001640.jpg,3840,2160,0.5,1654.4
Данные/26_12-20/26_12-20.mp4,1645,82332,ml/output/frames/26_12-20/001645.jpg,3840,2160,0.5,1927.2
Данные/26_12-20/26_12-20.mp4,1650,82582,ml/output/frames/26_12-20/001650.jpg,3840,2160,0.5,2210.9
Данные/26_12-20/26_12-20.mp4,1655,82833,ml/output/frames/26_12-20/001655.jpg,3840,2160,0.5,2727.0
Данные/26_12-20/26_12-20.mp4,1660,83083,ml/output/frames/26_12-20/001660.jpg,3840,2160,0.5,2970.2
Данные/26_12-20/26_12-20.mp4,1665,83333,ml/output/frames/26_12-20/001665.jpg,3840,2160,0.5,3289.0
Данные/26_12-20/26_12-20.mp4,1690,84584,ml/output/frames/26_12-20/001690.jpg,3840,2160,0.5,2824.5
Данные/26_12-20/26_12-20.mp4,1695,84835,ml/output/frames/26_12-20/001695.jpg,3840,2160,0.5,2150.7
Данные/26_12-20/26_12-20.mp4,1700,85085,ml/output/frames/26_12-20/001700.jpg,3840,2160,0.5,1363.3
Данные/26_12-20/26_12-20.mp4,1705,85335,ml/output/frames/26_12-20/001705.jpg,3840,2160,0.5,1616.6
Данные/26_12-20/26_12-20.mp4,1710,85585,ml/output/frames/26_12-20/001710.jpg,3840,2160,0.5,1627.4
Данные/26_12-20/26_12-20.mp4,1715,85836,ml/output/frames/26_12-20/001715.jpg,3840,2160,0.5,1798.5
Данные/26_12-20/26_12-20.mp4,1720,86086,ml/output/frames/26_12-20/001720.jpg,3840,2160,0.5,1644.6
Данные/26_12-20/26_12-20.mp4,1725,86336,ml/output/frames/26_12-20/001725.jpg,3840,2160,0.5,1743.2
Данные/26_12-20/26_12-20.mp4,1730,86586,ml/output/frames/26_12-20/001730.jpg,3840,2160,0.5,1831.7
Данные/26_12-20/26_12-20.mp4,1735,86837,ml/output/frames/26_12-20/001735.jpg,3840,2160,0.5,1671.8
Данные/26_12-20/26_12-20.mp4,1740,87087,ml/output/frames/26_12-20/001740.jpg,3840,2160,0.5,1662.7
Данные/26_12-20/26_12-20.mp4,1745,87337,ml/output/frames/26_12-20/001745.jpg,3840,2160,0.5,1781.2
Данные/26_12-20/26_12-20.mp4,1750,87587,ml/output/frames/26_12-20/001750.jpg,3840,2160,0.5,1854.2
Данные/26_12-20/26_12-20.mp4,1755,87838,ml/output/frames/26_12-20/001755.jpg,3840,2160,0.5,1733.1
Данные/26_12-20/26_12-20.mp4,1760,88088,ml/output/frames/26_12-20/001760.jpg,3840,2160,0.5,2557.4
Данные/26_12-20/26_12-20.mp4,1765,88338,ml/output/frames/26_12-20/001765.jpg,3840,2160,0.5,2786.0
Данные/26_12-20/26_12-20.mp4,1775,88839,ml/output/frames/26_12-20/001775.jpg,3840,2160,0.5,3342.6
Данные/43_15/43_15.mp4,0,0,ml/output/frames/43_15/000000.jpg,3840,2160,0.5,4595.6
Данные/43_15/43_15.mp4,45,2256,ml/output/frames/43_15/000045.jpg,3840,2160,0.5,2622.1
Данные/43_15/43_15.mp4,50,2507,ml/output/frames/43_15/000050.jpg,3840,2160,0.5,1816.4
Данные/43_15/43_15.mp4,55,2757,ml/output/frames/43_15/000055.jpg,3840,2160,0.5,1503.5
Данные/43_15/43_15.mp4,60,3008,ml/output/frames/43_15/000060.jpg,3840,2160,0.5,1665.0
Данные/43_15/43_15.mp4,65,3259,ml/output/frames/43_15/000065.jpg,3840,2160,0.5,1660.5
Данные/43_15/43_15.mp4,70,3509,ml/output/frames/43_15/000070.jpg,3840,2160,0.5,1789.6
Данные/43_15/43_15.mp4,75,3760,ml/output/frames/43_15/000075.jpg,3840,2160,0.5,1829.9
Данные/43_15/43_15.mp4,80,4011,ml/output/frames/43_15/000080.jpg,3840,2160,0.5,1862.1
Данные/43_15/43_15.mp4,85,4261,ml/output/frames/43_15/000085.jpg,3840,2160,0.5,1843.5
Данные/43_15/43_15.mp4,90,4512,ml/output/frames/43_15/000090.jpg,3840,2160,0.5,1886.7
Данные/43_15/43_15.mp4,95,4763,ml/output/frames/43_15/000095.jpg,3840,2160,0.5,1880.8
Данные/43_15/43_15.mp4,100,5013,ml/output/frames/43_15/000100.jpg,3840,2160,0.5,1805.1
Данные/43_15/43_15.mp4,105,5264,ml/output/frames/43_15/000105.jpg,3840,2160,0.5,1860.2
